name,address,tel,category_no,category,genre,ticket_type,geocode_address,note,contact
ＴＨＲＥＥ ＲＯＳＥＳ,日本橋人形町2-20-6　KMビル1階,03-3639-8917,2,織物、衣類、身の回り品小売業,バラ雑貨・アクセサリー,all,東京都中央区日本橋人形町2-20-6,,
日本橋ゆうま,日本橋人形町2-32-5,03-3808-1780,2,織物、衣類、身の回り品小売業,和装小物袋物、民芸品,all,東京都中央区日本橋人形町2-32-5,,
Sakura Nihombashi,日本橋人形町2-34-12　1階,03-6661-0166,2,織物、衣類、身の回り品小売業,セレクトショップ,all,東京都中央区日本橋人形町2-34-12,,
風呂敷専門店 東京唐草屋,日本橋人形町3-4-6　宮井江戸ビル1F,03-3661-3938,2,織物、衣類、身の回り品小売業,和雑貨販売,all,東京都中央区日本橋人形町3-4-6,,
株式会社ライツスタイル,日本橋人形町3-5-2　ルート人形町ビル4階,03-3665-3456,2,織物、衣類、身の回り品小売業,クリスタル装飾品製作・販売,all,東京都中央区日本橋人形町3-5-2,,
三上タオル株式会社,日本橋馬喰町1-5-5,03-3663-3621,2,織物、衣類、身の回り品小売業,タオル製品販売,all,東京都中央区日本橋馬喰町1-5-5,,
㈱小笠原商店,日本橋箱崎町35-9,03-3669-2181,2,織物、衣類、身の回り品小売業,繊維製品,all,東京都中央区日本橋箱崎町35-9,,
ランパスアウトドアライフ,日本橋浜町2-5-7,03-4400-9593,2,織物、衣類、身の回り品小売業,釣具・アウトドアウェア・雑貨,all,東京都中央区日本橋浜町2-5-7,,
寺尾靴商会,日本橋浜町2-24-9,03-3666-5912,2,織物、衣類、身の回り品小売業,靴小売(注文・修理等),all,東京都中央区日本橋浜町2-24-9,,
ベッテンスタジオ,日本橋浜町2-42-9　浜町中央ビル1階,03-3662-4842,2,織物、衣類、身の回り品小売業,羽毛布団・・毛布,all,東京都中央区日本橋浜町2-42-9,,
すぎっこ会,日本橋久松町4-6　杉山ビル1～3階,03-3663-7071,2,織物、衣類、身の回り品小売業,子供服・ベビー用品 呉服等,all,東京都中央区日本橋久松町4-6,,
ＡＹＡＭＥ日本橋堀留町店,日本橋堀留町1-5-7　YOUビル2F-2A号,050-1746-3477,2,織物、衣類、身の回り品小売業,オーダーメイドパンプス,all,東京都中央区日本橋堀留町1-5-7,,
ＳＨＯＥＳＭＡＴＥ人形町店,日本橋堀留町2-3-4　堀留寿ビル1F,03-5643-1005,2,織物、衣類、身の回り品小売業,衣類,all,東京都中央区日本橋堀留町2-3-4,,
メガネのパリミキ日本橋本店,日本橋室町2-4-3　日本橋室町野村ビルYUITO 1F,03-3242-3571,2,織物、衣類、身の回り品小売業,眼鏡小売業,all,東京都中央区日本橋室町2-4-3,,
ＲＥＧＡＬ日本橋店,日本橋室町3-3-3　CMビル1F,03-5203-2121,2,織物、衣類、身の回り品小売業,紳士靴・婦人靴店,all,東京都中央区日本橋室町3-3-3,,
HERENESS TOKYO,日本橋横山町4-10　大原第5ビルA,0120-560-799,2,織物、衣類、身の回り品小売業,スポーツウエア,all,東京都中央区日本橋横山町4-10,,
株式会社マンウ,日本橋横山町5-7,03-3661-5033,2,織物、衣類、身の回り品小売業,帽子,all,東京都中央区日本橋横山町5-7,,
トップエース株式会社,東日本橋3-3-7　近江会館ビル 1階,03-3662-3561,2,織物、衣類、身の回り品小売業,ランドセル販売,all,東京都中央区東日本橋3-3-7,,
有限会社ビッグ・バン,東日本橋3-12-1,03-6264-8644,2,織物、衣類、身の回り品小売業,婦人服小売,all,東京都中央区東日本橋3-12-1,,
オリミネベーカーズ 勝どき店,勝どき3-6-3,03-5144-5977,3,菓子、パン,パン,all,東京都中央区勝どき3-6-3,,
ルエールサンク（le R cinq）,京橋2-18-2　明海京橋ビル1F,03-3538-3368,3,菓子、パン,ケーキ,all,東京都中央区京橋2-18-2,,
㈱銀座コージーコーナー銀座一丁目店,銀座1-8-1　池田園ビル,03-3567-5015,3,菓子、パン,洋菓子・レストラン,all,東京都中央区銀座1-8-1,,
東京風月堂銀座本店,銀座2-6-8　日生ビル,03-3567-3611,3,菓子、パン,洋菓子販売・喫茶,all,東京都中央区銀座2-6-8,,
銀座メゾン アンリ・シャルパンティエ,銀座2-8-20　ヨネイビル1F･B1F,03-3562-2721,3,菓子、パン,洋菓子店,all,東京都中央区銀座2-8-20,,
SWAN銀座ベーカリー,銀座2-12-16,03-3543-1067,3,菓子、パン,パン・レストラン事業,all,東京都中央区銀座2-12-16,,
松﨑煎餅 銀座本店,銀座3-14-15,03-6264-6726,3,菓子、パン,菓子,all,東京都中央区銀座3-14-15,,
㈱不二家数寄屋橋店,銀座4-2-12,03-3561-0083,3,菓子、パン,洋菓子,all,東京都中央区銀座4-2-12,,
㈱銀座木村家,銀座4-5-7,03-3561-0091,3,菓子、パン,パン・レストラン,all,東京都中央区銀座4-5-7,,
FRIANDS GALLERY,銀座4-10-1　HOLON-GINZA 1F,03-4400-5491,3,菓子、パン,フィナンシェ専門店,all,東京都中央区銀座4-10-1,,
㈱文明堂銀座店 東銀座店,銀座4-13-11,03-3543-0002,3,菓子、パン,菓子,all,東京都中央区銀座4-13-11,,
ピエールマルコリーニ 銀座店,銀座5-5-8,03-3248-0450,3,菓子、パン,洋菓子販売・喫茶,all,東京都中央区銀座5-5-8,,
銀座あけぼの 銀座本店,銀座5-7-19,03-3571-3640,3,菓子、パン,菓子,all,東京都中央区銀座5-7-19,,
㈱菊廼舎本店,銀座5-9-17　銀座あづまビル1階,03-3571-4095,3,菓子、パン,和菓子,all,東京都中央区銀座5-9-17,,
俺のGrandMarket 銀座歌舞伎座前,銀座5-13-19　デュープレックスタワー5/13 1F･2F,03-6264-2602,3,菓子、パン,パン・カフェ,all,東京都中央区銀座5-13-19,,
銀座近江屋洋菓子店 銀座本店,銀座7-6-7,03-3572-4062,3,菓子、パン,洋菓子製造販売,all,東京都中央区銀座7-6-7,,
㈱清月堂本店,銀座7-16-15,03-3541-5588,3,菓子、パン,菓子,all,東京都中央区銀座7-16-15,,
資生堂パーラー銀座本店ショップ,銀座8-8-3　東京銀座資生堂ビル1階,03-3572-2147,3,菓子、パン,食品,all,東京都中央区銀座8-8-3,,
翠江堂,新川2-17-13,03-3551-5728,3,菓子、パン,和生菓子,all,東京都中央区新川2-17-13,,
Litus,新富2-9-6　網代ビル1F,03-6275-2797,3,菓子、パン,洋菓子店,all,東京都中央区新富2-9-6,,
東京メロンパン月島店,月島1-6-11,090-7402-1904,3,菓子、パン,パン,all,東京都中央区月島1-6-11,,
㈲古埜木堂,月島1-6-12,03-3531-1062,3,菓子、パン,菓子,all,東京都中央区月島1-6-12,,
ＹＵＮＩＶＥＲＳＯ,月島1-10-4,03-5542-0797,3,菓子、パン,菓子・パン,all,東京都中央区月島1-10-4,,
焼きたてメロンパン月島久栄,月島1-21-3,03-3534-0298,3,菓子、パン,メロンパン,all,東京都中央区月島1-21-3,,
パティスリーハット,月島2-14-9,03-5560-9802,3,菓子、パン,洋菓子店,all,東京都中央区月島2-14-9,,
㈲喜久乃家,月島3-17-5,03-3532-2525,3,菓子、パン,和菓子製造販売,all,東京都中央区月島3-17-5,,
もち吉 東京銀座本店,築地1-13-14　NBF東銀座スクエアビル1階,03-6226-4520,3,菓子、パン,せんべい・あられ販売,all,東京都中央区築地1-13-14,,
Rockado Factory,築地2-14-4　フェニックス東銀座第２ビル1階,03-5565-0677,3,菓子、パン,菓子,all,東京都中央区築地2-14-4,,
オリミネベーカーズ 築地７丁目店,築地7-10-11,03-6228-4555,3,菓子、パン,パン,all,東京都中央区築地7-10-11,,
Ｒｏｏｍ Ｆｏｒ Ｃａｋｅ ｂｙ Ｎｉｉｎａ,築地7-15-7,03-3547-6221,3,菓子、パン,菓子製造 販売,all,東京都中央区築地7-15-7,,
栄太樓總本鋪 本店,日本橋1-2-5　栄太楼ビル1階,03-3271-7785,3,菓子、パン,菓子,all,東京都中央区日本橋1-2-5,,
㈱虎屋日本橋店,日本橋1-2-6,03-3271-8856,3,菓子、パン,食品,all,東京都中央区日本橋1-2-6,,
ベーカリーポム,日本橋小舟町1-4　小田ビル1階,03-3661-8064,3,菓子、パン,菓子パン,all,東京都中央区日本橋小舟町1-4,,
銀座近江屋洋菓子店 茅場町店,日本橋茅場町2-3-8,03-3668-5629,3,菓子、パン,洋菓子製造販売,all,東京都中央区日本橋茅場町2-3-8,,
日本橋錦豊琳 小伝馬町本店,日本橋小伝馬町16-14,03-6661-1472,3,菓子、パン,かりんとう、米菓,all,東京都中央区日本橋小伝馬町16-14,,
Hiromi & Co. Patisserie,日本橋大伝馬町14-8　岩並ビル1階 https://hiromiandco.com/contact/,,3,菓子、パン,洋菓子店,all,東京都中央区日本橋大伝馬町14-8,,https://hiromiandco.com/contact/
サンドウィッチパーラー まつむら,日本橋人形町1-14-4,03-3666-3424,3,菓子、パン,製パン,all,東京都中央区日本橋人形町1-14-4,,
三原堂本店,日本橋人形町1-14-10,03-3666-3333,3,菓子、パン,菓子,all,東京都中央区日本橋人形町1-14-10,,
オリミネべーカーズ 人形町店,日本橋人形町1-19-6　中島牧野ビル1F,03-3527-3110,3,菓子、パン,パン屋,all,東京都中央区日本橋人形町1-19-6,,
㈱重盛永信堂,日本橋人形町2-1-1,03-3666-5885,3,菓子、パン,菓子,all,東京都中央区日本橋人形町2-1-1,,
壽堂,日本橋人形町2-1-4,03-3666-4804,3,菓子、パン,和菓子製造販売,all,東京都中央区日本橋人形町2-1-4,,
たがやす人形町店,日本橋人形町2-2-3　堀口ビル1階,03-6810-7930,3,菓子、パン,菓子,all,東京都中央区日本橋人形町2-2-3,,
玉英堂,日本橋人形町2-3-2　玉英堂ビル1階,03-3666-2625,3,菓子、パン,和菓子,all,東京都中央区日本橋人形町2-3-2,,
人形焼本舗 板倉屋,日本橋人形町2-4-2,03-3667-4818,3,菓子、パン,菓子,all,東京都中央区日本橋人形町2-4-2,,
御菓子司 縫月堂,日本橋人形町2-7-10　エル人形町ビル1階,03-3666-6739,3,菓子、パン,和生菓子,all,東京都中央区日本橋人形町2-7-10,,
京菓子司 彦九郎,日本橋人形町2-11-3,03-3660-5533,3,菓子、パン,和菓子製造販売,all,東京都中央区日本橋人形町2-11-3,,
にんぎょう町草加屋,日本橋人形町2-20-5,03-3666-7378,3,菓子、パン,米菓,all,東京都中央区日本橋人形町2-20-5,,
Fruit Chef The SHOP,日本橋人形町3-6-3　コンフォーリア日本橋イースト1F,03-6661-0826,3,菓子、パン,飲食業・菓子販売業,all,東京都中央区日本橋人形町3-6-3,,
カカオ菓子suminoza,日本橋浜町2-1-5　ハウスデアタンネ101,03-4400-9111,3,菓子、パン,洋菓子小売り,all,東京都中央区日本橋浜町2-1-5,,
銀座あけぼの 日本橋浜町店,日本橋浜町2-6-1,03-3667-1053,3,菓子、パン,菓子,all,東京都中央区日本橋浜町2-6-1,,
Lumiere,日本橋浜町2丁目５０－４　メゾンドヴィレ日本橋浜町１０１,03-6206-2045,3,菓子、パン,洋菓子小売り,all,東京都中央区日本橋浜町2丁目50-4,,
ｎｅｌ ＣＲＡＦＴ ＣＨＯＣＯＬＡＴＥ ＴＯＫＹＯ,日本橋浜町3-20-2,03-5643-7123,3,菓子、パン,チョコレート店,all,東京都中央区日本橋浜町3-20-2,,
文明堂日本橋本店,日本橋室町1-13-7,03-3241-0002,3,菓子、パン,和菓子,all,東京都中央区日本橋室町1-13-7,,
カワイイブレッド＆コーヒー,八丁堀2-30-16　T&Yビル1階,03-3523-5040,3,菓子、パン,パン販売・ベーカリーカフェ,all,東京都中央区八丁堀2-30-16,,
マツイノカヌレ東京本店,八丁堀3-27-14,090-4014-0245,3,菓子、パン,洋菓子,all,東京都中央区八丁堀3-27-14,,
紀文堂,東日本橋2-1-2,03-3851-7501,3,菓子、パン,菓子,all,東京都中央区東日本橋2-1-2,,
太田ベーカリー,東日本橋2-9-6　太田ビル1階,03-3862-9861,3,菓子、パン,パン,all,東京都中央区東日本橋2-9-6,,
けやき庵 馬喰町店,東日本橋3-5-11　タチバナビル1階,03-6264-9490,3,菓子、パン,パン・菓子販売,all,東京都中央区東日本橋3-5-11,,
しげ田,湊1-10-8,03-3553-4458,3,菓子、パン,和菓子,all,東京都中央区湊1-10-8,,
メイユール,湊2-9-3,03-3551-5913,3,菓子、パン,サンドイッチ･お弁当,all,東京都中央区湊2-9-3,,
Bakery & Cafe PROMENADE,晴海3-2-7,03-6910-1885,3,菓子、パン,ベーカリーカフェ,all,東京都中央区晴海3-2-7,,
広島屋酒店,勝どき2-13-11,03-3531-0517,4,飲料品,酒類,all,東京都中央区勝どき2-13-11,,
高知県アンテナショップ まるごと高知「とさ蔵」,銀座1-3-13　オーブプレミアB１階,03-3538-4365,4,飲料品,高知県の地酒、工芸品,all,東京都中央区銀座1-3-13,,
麹屋三四郎酒舗本店 合同会社,銀座2-12-5　銀座ＮＦビル1階,03-5579-9744,4,飲料品,飲料小売業,all,東京都中央区銀座2-12-5,,
ビッグ銀座店,銀座7-4-14　光ビル1階,03-3573-0303,4,飲料品,酒類販売店,all,東京都中央区銀座7-4-14,,
やまや銀座店,銀座7-12-18　第一銀座ビル1階,03-3524-8780,4,飲料品,酒店,all,東京都中央区銀座7-12-18,,
信濃屋 銀座店,銀座8-6-22　銀座ピアースビル1F,03-3571-3315,4,飲料品,酒類,all,東京都中央区銀座8-6-22,,
KAKUYASU class 銀座 Wine Cellar,銀座8-7-5　昌栄ビル,03-5537-5119,4,飲料品,酒屋,all,東京都中央区銀座8-7-5,,
なんでも酒やカクヤス新川店,新川1-5-17　エイハ新川,03-3537-6061,4,飲料品,酒屋,all,東京都中央区新川1-5-17,,
㈱今田商店,新川1-10-10,03-3551-5885,4,飲料品,酒類・食品,all,東京都中央区新川1-10-10,,
ライブコーヒー株式会社,月島1-9-8,03-3532-1005,4,飲料品,珈琲,all,東京都中央区月島1-9-8,,
㈲伊勢喜酒店,月島1-26-5,03-3532-1013,4,飲料品,酒類,all,東京都中央区月島1-26-5,,
㈱カワシマヤ,月島3-7-10,03-3531-0345,4,飲料品,酒類・食品,all,東京都中央区月島3-7-10,,
駿河屋酒店,月島3-14-9,03-3531-0915,4,飲料品,酒類,all,東京都中央区月島3-14-9,,
㈲シンカワ屋,月島4-1-14,03-3531-1435,4,飲料品,酒類,all,東京都中央区月島4-1-14,,
Ladybirds Bottle Shop Tsukiji,築地1-12-12　東銀座高一ビル1F,03-4400-8868,4,飲料品,酒販店,all,東京都中央区築地1-12-12,,
うおがし銘茶築地新店,築地2-11-12,03-3542-2336,4,飲料品,日本茶専門店,all,東京都中央区築地2-11-12,,
Ｍａｌｉ'ｓ Ｗｉｎｅ Ｃｅｌｌａｒ,築地3-2-5　第二平和田ビル1F,03-5565-8298,4,飲料品,ワイン販売,all,東京都中央区築地3-2-5,,
寿月堂 築地本店,築地4-7-5　KYビル1F,03-3547-4747,4,飲料品,日本茶喫茶・茶葉の店,all,東京都中央区築地4-7-5,,
薮北園 築地本店,築地4-7-5,03-3542-2041,4,飲料品,海苔・茶･干物の卸・小売り,all,東京都中央区築地4-7-5,,
うおがし銘茶築地本店,築地4-10-1,03-3541-3396,4,飲料品,日本茶専門店,all,東京都中央区築地4-10-1,,
勝鬨酒販,築地7-10-11　勝鬨酒販本社ビル1階,03-3543-6301,4,飲料品,酒類・食品,all,東京都中央区築地7-10-11,,
なんでも酒やカクヤス築地店,築地7-12-7　築地FTSビル,03-6278-1511,4,飲料品,酒屋,all,東京都中央区築地7-12-7,,
